"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16","Should return 400 when password is too short","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithShortPassword"
"","6","Should throw exception when countByCreatedAtAfter fails","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenCountByCreatedAtAfterFails"
"","29","Should return 400 when profession is missing","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateWorkProfileWithoutProfession"
"","11","Should return 403 when no access to mark chat as read","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadAccessDenied"
"","3","Should revoke refresh token on logout","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLogoutRevokesRefreshToken"
"","3","Should throw when resend code for already verified user","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testResendCodeThrowsWhenAlreadyVerified"
"","17","Should return 400 when email is missing","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyWithoutEmail"
"","14","Should return 404 when user not found","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyUserNotFound"
"","18","Should return 413 when file size exceeds limit","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarFileSizeExceeded"
"","12","Should return 404 when chat not found for marking as read","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadNotFound"
"","17","Should return 400 when reaction is invalid","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeInvalidReactionType"
"","8","Should return 401 when blocking user without authorization","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserWithoutAuthorization"
"","4","Should throw when verification attempts exceeded","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenTooManyAttempts"
"","4","Should generate and save verification code for new user","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testGenerateAndSaveCreatesVerification"
"","12","Should return 400 when verification code is missing","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyWithoutCode"
"","11","Should return 401 when retrieving filtered recommendations without authentication","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsWithoutAuthentication"
"","18","Should return 404 when user profile not found","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetMyProfileNotFound"
"","14","Should return 401 when updating interests without authentication","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateInterestsWithoutAuthentication"
"","13","Should return 409 when interest already exists","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestAlreadyExists"
"","13","Should successfully logout and clear refresh token","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testSuccessfulLogout"
"","4","Should throw when verification code is invalid","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenInvalidCode"
"","3","Should handle gender distribution with null gender as UNKNOWN","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldHandleNullGenderAsUnknown"
"","3","Should throw exception when findTopInterests fails","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenFindTopInterestsFails"
"","637","Should execute custom query methods for User repository","","Thu May 28 16:01:01 UTC 2026","passed","Thu May 28 16:01:02 UTC 2026","","com.luxus.tinterest.integration.UserRepositoryIntegrationTests","com.luxus.tinterest.integration.UserRepositoryIntegrationTests","shouldExecuteCustomQueryMethods"
"","10","Should return 401 when accessing admin statistics without authorization","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testDeleteInterestWithoutAuthorization"
"","16","Should retrieve recommendation with default limit","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetRecommendationDefaultLimit"
"","2","Should throw when user id is missing","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testFindByIdThrowsWhenMissing"
"","4","Should throw refresh token reused and revoke family","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateThrowsWhenTokenReused"
"","29","Should return 400 when name is missing in basic update","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateBasicProfileWithoutName"
"","3","Should handle maximum limits for top cities and interests","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldHandleMaximumLimits"
"","13","Should return 400 when email is missing","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLoginWithoutEmail"
"","3","Should handle very large numbers","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleVeryLargeNumbers"
"","3","Should rotate refresh token successfully","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateCreatesNewToken"
"","3","Should throw when token is invalid","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","JwtService Unit Tests","com.luxus.tinterest.service.JwtServiceTests","testValidateThrowsForInvalidToken"
"","120","Should verify code and delete verification record","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeSuccess"
"","4","Should correctly calculate time periods for registration dynamics","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldCorrectlyCalculateTimePeriods"
"","18","Should return 404 when target user not found","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeTargetUserNotFound"
"","4","Should throw exception when findTopCities fails","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenFindTopCitiesFails"
"","72","Should return 401 when accessing admin statistics without authorization","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestWithoutAuthorization"
"","16","Should return 404 when chat not found for messages","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesNotFound"
"","15","Should return 400 when email format is invalid","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithInvalidEmail"
"","525","Should return filtered recommendations and set empty flag","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testGetRecommendationsWithFiltersReturnsEmpty"
"","12","Should return 404 when blocking non-existent user","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserNotFound"
"","4","Should handle multiple concurrent calls correctly","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Transaction and Concurrency Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$TransactionTests","shouldHandleConcurrentCalls"
"","268","Should upload avatar and save returned url","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testUploadAvatarUsesMinioStorage"
"","98","Should throw invalid credentials when password does not match","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenPasswordMismatch"
"","37","Should successfully update user interests","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateInterestsSuccess"
"","9","Should return 401 when unblocking user without authorization","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserWithoutAuthorization"
"","3","Should handle empty statistics gracefully","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldHandleEmptyStatistics"
"","5","Should create match and chat when swipe is mutual like","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testSwipeCreatesMatchWhenMutualLike"
"","16","Should return 401 when credentials are invalid","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLoginWithInvalidCredentials"
"","25","Should return 400 when member list is empty","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatNoMembers"
"","64","Should return 401 when retrieving interests without authorization","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testGetAllInterestsWithoutAuthorization"
"","1","unsavedInterestsCompareByNameIgnoringCase()","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","com.luxus.tinterest.entity.InterestTests","com.luxus.tinterest.entity.InterestTests","unsavedInterestsCompareByNameIgnoringCase"
"","18","Should successfully register new user","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testSuccessfulRegistration"
"","16","Should successfully retrieve chat by id","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatSuccess"
"","4","Should handle cities and interests with special characters","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleSpecialCharacters"
"","15","Should return 401 when refresh token is missing","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testRefreshWithoutToken"
"","32","Should return 400 when city is missing","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileWithoutName"
"","78","Should return 401 when uploading avatar without authentication","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarWithoutAuthentication"
"","9","Should return 401 when accessing admin user list without authorization","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetUsersWithoutAuthorization"
"","13","Should return 400 for invalid chat operation","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatInvalidOperation"
"","86","Should not register a user with invalid input","","Thu May 28 16:01:08 UTC 2026","passed","Thu May 28 16:01:08 UTC 2026","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnBadRequestForInvalidRegistration"
"","9","Should return 401 when accessing admin statistics without authorization","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetStatisticsWithoutAuthorization"
"","18","Should successfully record dislike swipe","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeDislike"
"","4","Should register user and send verification email","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRegisterSendsVerificationEmail"
"","9","Should return 401 when creating group chat without authentication","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatWithoutAuthentication"
"","15","Should retrieve users filtered by email","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetUsersByEmail"
"","11","Should return empty list when user has no chats","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsEmpty"
"","4","Should upload avatar and return public url","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarReturnsUrl"
"","17","Should return 400 when lastName is missing","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutLastName"
"","5","Should register a new user and generate verification code","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testRegisterGeneratesVerificationCode"
"","35","Should return 400 for invalid pagination parameters","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsInvalidPage"
"","40","Should reject invalid login credentials","","Thu May 28 16:01:08 UTC 2026","failed","Thu May 28 16:01:08 UTC 2026","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldRejectInvalidLogin"
"","8","Should return 401 when marking chat as read without authentication","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadWithoutAuthentication"
"","23","Should return 400 when interests list is empty","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateInterestsEmpty"
"","54","Should perform basic CRUD operations on User repository","","Thu May 28 16:01:02 UTC 2026","passed","Thu May 28 16:01:02 UTC 2026","","com.luxus.tinterest.integration.UserRepositoryIntegrationTests","com.luxus.tinterest.integration.UserRepositoryIntegrationTests","shouldPerformCrudOperations"
"","12","Should return 400 when attempting invalid admin operation","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserForbidden"
"","12","Should successfully unblock user","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserSuccess"
"","3","Should throw when email is not verified","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenEmailNotVerified"
"","317","Should return not found for missing profile","","Thu May 28 16:01:09 UTC 2026","passed","Thu May 28 16:01:09 UTC 2026","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnNotFoundForMissingProfile"
"","16","Should return 400 when email is missing","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutEmail"
"","2","Should add new interest and return response","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testAddInterestReturnsResponse"
"","11","Should successfully verify email with valid code","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testSuccessfulEmailVerification"
"","17","Should return 400 when verification code is expired","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyWithExpiredCode"
"","20","Should return 404 when recipient user not found","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatRecipientNotFound"
"","25","Should generate and validate access token","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","JwtService Unit Tests","com.luxus.tinterest.service.JwtServiceTests","testGenerateAndValidateAccessToken"
"","3","Should throw NullPointerException when gender distribution contains invalid data","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenGenderDistributionContainsInvalidData"
"","5","Should return complete statistics with all data","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldReturnCompleteStatistics"
"","29","Should successfully retrieve user profile by id","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetUserProfileSuccess"
"","3","Should throw when user is blocked","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenUserBlocked"
"","17","Should return 401 when updating work profile without authentication","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateWorkProfileWithoutAuthentication"
"","71","Should throw refresh token revoked","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateThrowsWhenRevoked"
"","16","Should return 400 when email is already verified","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyAlreadyVerified"
"","3","Should handle both genders with equal distribution","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleEqualGenderDistribution"
"","3","Should propagate invalid verification code exception","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testVerifyEmailCodeThrowsWhenInvalid"
"","4","Should resend verification code when the user exists and is not verified","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testResendCodeReturnsCode"
"","5","Should handle single gender distribution","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldHandleSingleGenderDistribution"
"","7","Should be read-only transaction","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Transaction and Concurrency Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$TransactionTests","shouldBeReadOnlyTransaction"
"","3","Should throw invalid refresh token on logout failure","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLogoutThrowsInvalidRefreshToken"
"","7","Should throw exception when userRepository.count() fails","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenUserCountFails"
"","39","Should successfully complete profile","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileSuccess"
"","18","Should return 404 when user profile not found by id","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetUserProfileNotFound"
"","3","Should throw when email already verified","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenAlreadyVerified"
"","16","Should successfully retrieve chat messages","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesSuccess"
"","2","Should throw invalid refresh token when revoke fails","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRevokeThrowsWhenTokenMissing"
"","152","Should send email message when mail delivery is enabled","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailService Unit Tests","com.luxus.tinterest.service.EmailServiceTests","testSendCodeSendsEmailWhenEnabled"
"","4","Should throw access denied when chat member is missing","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testGetChatThrowsWhenNotMember"
"","21","Should retrieve user profile by id without authentication","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetUserProfileWithoutAuthentication"
"","28","Should return unauthorized for protected endpoint without JWT","","Thu May 28 16:01:09 UTC 2026","passed","Thu May 28 16:01:09 UTC 2026","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnUnauthorizedWithoutToken"
"","2","Should return interest responses ordered by name","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testGetInterestsReturnsResponses"
"","5","Should refresh tokens using rotated refresh token","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRefreshReturnsNewTokens"
"","10","Should return 401 when refresh token is invalid","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testRefreshWithInvalidToken"
"","3","Should throw when email already registered","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testRegisterThrowsWhenAlreadyRegistered"
"","4","Should find user by id","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testFindByIdReturnsUser"
"","10","Should throw ClassCastException when top cities contains wrong data type","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenTopCitiesContainsWrongDataType"
"","17","Should return 400 when password is missing","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLoginWithoutPassword"
