"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15","Should return 401 when completing profile without authentication","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileWithoutAuthentication"
"","2","Should throw invalid credentials when email is missing","","2026-06-01","passed","2026-06-01","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenUserMissing"
"","15","Should successfully create direct chat","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatSuccess"
"","13","Should return 401 when swiping without authentication","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeWithoutAuthentication"
"","2","Should throw when email already verified","","2026-06-01","passed","2026-06-01","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenAlreadyVerified"
"","2","Should handle both genders with equal distribution","","2026-06-01","passed","2026-06-01","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleEqualGenderDistribution"
"","15","Should return 404 when user profile not found by id","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetUserProfileNotFound"
"","3","Should throw when email is not verified","","2026-06-01","passed","2026-06-01","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenEmailNotVerified"
"","5","Should login user and return access and refresh tokens","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLoginReturnsTokens"
"","4","Should throw exception when findTopInterests fails","","2026-06-01","passed","2026-06-01","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenFindTopInterestsFails"
"","2","Should add new interest and return response","","2026-06-01","passed","2026-06-01","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testAddInterestReturnsResponse"
"","3","Should propagate invalid verification code exception","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testVerifyEmailCodeThrowsWhenInvalid"
"","21","Should successfully retrieve user's chats","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsSuccess"
"","4","Should upload avatar and return public url","","2026-06-01","passed","2026-06-01","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarReturnsUrl"
"","11","Should return 404 when blocking non-existent user","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserNotFound"
"","9","Should return 204 even when logout without refresh token","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLogoutWithoutToken"
"","18","Should retrieve empty page when no users match filter","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetUsersByEmailNoResults"
"","346","Should return forbidden when authenticated user has wrong role","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnForbiddenForWrongRole"
"","19","Should return 401 when creating direct chat without authentication","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatWithoutAuthentication"
"","1","Should throw InterestAlreadyExistsException when interest name already exists","","2026-06-01","passed","2026-06-01","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testAddInterestThrowsInterestAlreadyExistsException"
"","2","Should throw InterestNotFoundException when deleting non-existent interest","","2026-06-01","passed","2026-06-01","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testDeleteInterestThrowsInterestNotFoundException"
"","17","Should return 400 when targetUserId is missing","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeWithoutTargetUserId"
"","12","Should successfully mark chat as read","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadSuccess"
"","69","Should allow registration without authentication","","2026-06-01","passed","2026-06-01","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutAuthentication"
"","3","Should throw invalid refresh token on refresh failure","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRefreshThrowsInvalidRefreshToken"
"","14","Should return 401 when refresh token is missing","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testRefreshWithoutToken"
"","176","Should register a user with valid payload","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldRegisterUser"
"","33","Should successfully create group chat","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatSuccess"
"","19","Should return empty list when user has no chats","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsEmpty"
"","4","Should be read-only transaction","","2026-06-01","passed","2026-06-01","","Transaction and Concurrency Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$TransactionTests","shouldBeReadOnlyTransaction"
"","3","Should throw ArrayIndexOutOfBoundsException when repository returns incomplete arrays","","2026-06-01","passed","2026-06-01","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenArrayIsIncomplete"
"","11","Should return 404 when deleting non-existent interest","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testDeleteNonExistentInterest"
"","25","Should successfully record like swipe","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeLike"
"","24","Should successfully retrieve recommendation for user","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetRecommendation"
"","3","Should resend email code and send it by emailService","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testResendEmailCode"
"","34","Should return 400 for invalid pagination parameters","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsInvalidPage"
"","3","Should not send email when mail delivery is disabled","","2026-06-01","passed","2026-06-01","","EmailService Unit Tests","com.luxus.tinterest.service.EmailServiceTests","testSendCodeDoesNotSendWhenDisabled"
"","255","Should throw when creating direct chat with yourself","","2026-06-01","passed","2026-06-01","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testCreateOrGetDirectChatThrowsOnSelfChat"
"","2","Sanity check - service should be injectable","","2026-06-01","passed","2026-06-01","","AdminStatisticsService Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest","sanityCheck"
"","28","Should successfully update communication profile","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateCommunicationProfileSuccess"
"","80","Should not register a user with invalid input","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnBadRequestForInvalidRegistration"
"","24","Should return 400 when adding interest without name","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestWithoutName"
"","9","Should return 401 when accessing admin user list without authorization","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetUsersWithoutAuthorization"
"","8","Should return 401 when unblocking user without authorization","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserWithoutAuthorization"
"","15","Should return 400 when group name is missing","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatWithoutName"
"","11","Should return 404 when chat not found for marking as read","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadNotFound"
"","23","Should return 429 when too many verification attempts","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyTooManyAttempts"
"","37","Should successfully complete profile","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileSuccess"
"","1","createGroupChatRejectsSingleInvitedMember()","","2026-06-01","passed","2026-06-01","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","createGroupChatRejectsSingleInvitedMember"
"","12","Should return 401 when credentials are invalid","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLoginWithInvalidCredentials"
"","18","Should return 400 when recipientId is missing","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatWithoutRecipient"
"","18","Should return 400 when reaction is missing","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeWithoutReactionType"
"","3","Should revoke refresh token family","","2026-06-01","passed","2026-06-01","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRevokeRevokesFamily"
"","2","Should throw when sending blank chat message","","2026-06-01","passed","2026-06-01","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testSendMessageThrowsWhenContentBlank"
"","15","Should return 400 when message content is missing","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageWithoutContent"
"","16","Should return 400 for unsupported file format","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarUnsupportedFormat"
"","4","Should handle single gender distribution","","2026-06-01","passed","2026-06-01","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldHandleSingleGenderDistribution"
"","3","Should throw when verification attempts exceeded","","2026-06-01","passed","2026-06-01","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenTooManyAttempts"
"","11","Should return 401 when retrieving filtered recommendations without authentication","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsWithoutAuthentication"
"","35","Should return empty result when no recommendations match filter","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsEmpty"
"","8","Should return 401 when retrieving chats without authentication","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsWithoutAuthentication"
"","15","Should successfully retrieve chat by id","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatSuccess"
"","12","Should successfully login with valid credentials","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testSuccessfulLogin"
"","24","Should generate and validate access token","","2026-06-01","passed","2026-06-01","","JwtService Unit Tests","com.luxus.tinterest.service.JwtServiceTests","testGenerateAndValidateAccessToken"
"","24","Should wrap Minio exceptions into StorageOperationException","","2026-06-01","passed","2026-06-01","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarThrowsStorageOperationException"
"","3","Should throw when verification record is missing","","2026-06-01","passed","2026-06-01","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenNoVerificationFound"
"","15","Should retrieve recommendation with default limit","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetRecommendationDefaultLimit"
"","0","savedInterestsCompareById()","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.entity.InterestTests","com.luxus.tinterest.entity.InterestTests","savedInterestsCompareById"
"","3","Should refresh tokens using rotated refresh token","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRefreshReturnsNewTokens"
"","10","Should return 404 when chat not found","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatNotFound"
"","4","Should return complete statistics with all data","","2026-06-01","passed","2026-06-01","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldReturnCompleteStatistics"
"","15","Should successfully retrieve admin statistics","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetStatistics"
"","51","Should return 401 when accessing admin statistics without authorization","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestWithoutAuthorization"
"","13","Should return 400 when email is missing on resend","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendWithoutEmail"
"","10","Should return 400 when email is already verified","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyAlreadyVerified"
"","12","Should return 400 for invalid chat operation","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatInvalidOperation"
"","21","Should return 400 when interests list is empty","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateInterestsEmpty"
"","10","Should return 400 when email is missing","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyWithoutEmail"
"","3","Should revoke refresh token on logout","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLogoutRevokesRefreshToken"
"","23","Should return 429 when too many resend attempts","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendTooManyAttempts"
"","10","Should return 404 when unblocking non-existent user","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserNotFound"
"","23","Should retrieve user profile by id without authentication","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetUserProfileWithoutAuthentication"
"","14","Should return 403 when no access to send message","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageAccessDenied"
"","2","Should handle negative counts from repository","","2026-06-01","passed","2026-06-01","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldHandleNegativeCounts"
"","10","Should successfully resend verification code","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testSuccessfulEmailResend"
"","30","Should return 413 when file size exceeds limit","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarFileSizeExceeded"
"","2","Should rotate refresh token successfully","","2026-06-01","passed","2026-06-01","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateCreatesNewToken"
"","24","Should reject invalid login credentials","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldRejectInvalidLogin"
"","3","Should throw when resend code for already verified user","","2026-06-01","passed","2026-06-01","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testResendCodeThrowsWhenAlreadyVerified"
"","64","Should return 401 when retrieving interests without authorization","","2026-06-01","passed","2026-06-01","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testGetAllInterestsWithoutAuthorization"
"","2","Should return interest responses ordered by name","","2026-06-01","passed","2026-06-01","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testGetInterestsReturnsResponses"
