"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13","Should successfully retrieve admin statistics","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetStatistics"
"","3","Should throw when profile user is missing","","2026-06-03","passed","2026-06-03","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testGetProfileThrowsWhenUserMissing"
"","8","Should return 401 when accessing admin statistics without authorization","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testDeleteInterestWithoutAuthorization"
"","10","Should return 400 when email is missing","","2026-06-03","passed","2026-06-03","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLoginWithoutEmail"
"","2","Should login authenticated user","","2026-06-03","passed","2026-06-03","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginReturnsUser"
"","11","Should return 400 when email is already verified","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyAlreadyVerified"
"","14","Should successfully record dislike swipe","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeDislike"
"","2","Should throw exception when findTopCities fails","","2026-06-03","passed","2026-06-03","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenFindTopCitiesFails"
"","18","Should successfully retrieve current user's profile","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetMyProfileSuccess"
"","5","Should throw when resendCode fails","","2026-06-03","passed","2026-06-03","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testResendEmailCodeThrowsWhenImpossible"
"","10","Should successfully delete interest","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testDeleteInterest"
"","1","Should add new interest and return response","","2026-06-03","passed","2026-06-03","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testAddInterestReturnsResponse"
"","3","Should generate and save a new refresh token","","2026-06-03","passed","2026-06-03","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testGenerateAndSaveReturnsRawToken"
"","5","Should throw when complete profile contains unknown interests","","2026-06-03","passed","2026-06-03","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testCompleteProfileThrowsWhenUnknownInterests"
"","10","Should return 401 when marking chat as read without authentication","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadWithoutAuthentication"
"","29","Should generate and validate access token","","2026-06-03","passed","2026-06-03","","JwtService Unit Tests","com.luxus.tinterest.service.JwtServiceTests","testGenerateAndValidateAccessToken"
"","2","Should throw exception when countUsersByGender fails","","2026-06-03","passed","2026-06-03","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenCountUsersByGenderFails"
"","18","Should return 401 when unblocking user without authorization","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserWithoutAuthorization"
"","4","Should handle cities and interests with special characters","","2026-06-03","passed","2026-06-03","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleSpecialCharacters"
"","13","Should return empty page when no messages in chat","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesEmpty"
"","7","Should return 401 when refresh token is invalid","","2026-06-03","passed","2026-06-03","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testRefreshWithInvalidToken"
"","79","Should allow registration without authentication","","2026-06-03","passed","2026-06-03","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutAuthentication"
"","9","Should handle duplicate city names in results","","2026-06-03","passed","2026-06-03","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleDuplicateCityNames"
"","3","Should refresh tokens using rotated refresh token","","2026-06-03","passed","2026-06-03","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRefreshReturnsNewTokens"
"","9","Should return 401 when sending message without authentication","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageWithoutAuthentication"
"","141","Should throw for unsupported avatar content type","","2026-06-03","passed","2026-06-03","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarThrowsInvalidContentType"
"","27","Should successfully update communication profile","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateCommunicationProfileSuccess"
"","3","Should throw when verification code is invalid","","2026-06-03","passed","2026-06-03","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenInvalidCode"
"","32","Should successfully record like swipe","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeLike"
"","12","Should successfully verify email with valid code","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testSuccessfulEmailVerification"
"","3","Should throw when group chat member is not found","","2026-06-03","passed","2026-06-03","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testCreateGroupChatThrowsWhenMemberMissing"
"","19","Should return 400 for invalid pagination parameters","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsInvalidPage"
"","90","Should throw invalid credentials when password does not match","","2026-06-03","passed","2026-06-03","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenPasswordMismatch"
"","4","Should maintain order of top cities from repository","","2026-06-03","passed","2026-06-03","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldMaintainTopCitiesOrder"
"","10","Should return 404 when unblocking non-existent user","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserNotFound"
"","10","Should return 401 when retrieving chat by id without authentication","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatWithoutAuthentication"
"","177","Should register a user with valid payload","","2026-06-03","passed","2026-06-03","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldRegisterUser"
"","3","Should throw when email is not verified","","2026-06-03","passed","2026-06-03","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenEmailNotVerified"
"","9","Should return 204 even when logout without refresh token","","2026-06-03","passed","2026-06-03","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLogoutWithoutToken"
"","10","Should return 400 when attempting invalid admin operation on unblock","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserForbidden"
"","9","Should return 401 when retrieving chat messages without authentication","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesWithoutAuthentication"
"","29","Should return 400 for unsupported file format","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarUnsupportedFormat"
"","48","Should return 400 for invalid profile data","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileInvalidData"
"","4","Should mark chat as read and return summary","","2026-06-03","passed","2026-06-03","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testMarkAsReadUpdatesLastReadAt"
"","2","Should throw when email already registered","","2026-06-03","passed","2026-06-03","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testRegisterThrowsWhenAlreadyRegistered"
"","21","Should return 401 when updating communication profile without authentication","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateCommunicationProfileWithoutAuthentication"
"","12","Should return 404 when chat not found for marking as read","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadNotFound"
"","10","Should return 404 when deleting non-existent interest","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testDeleteNonExistentInterest"
"","3","Should throw when email already verified","","2026-06-03","passed","2026-06-03","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenAlreadyVerified"
"","15","Should return 400 when recipientId is missing","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatWithoutRecipient"
"","15","Should retrieve all users with pagination","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetAllUsers"
"","13","Should return 400 when reaction is invalid","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeInvalidReactionType"
"","2","Should delete interest by id","","2026-06-03","passed","2026-06-03","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testDeleteInterest"
"","32","Should successfully update basic profile","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateBasicProfileSuccess"
"","11","Should return 404 when user not found","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyUserNotFound"
"","3","Should revoke refresh token on logout","","2026-06-03","passed","2026-06-03","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLogoutRevokesRefreshToken"
"","7","Should return 401 when accessing admin user list without authorization","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetUsersWithoutAuthorization"
"","5","Should login user and return access and refresh tokens","","2026-06-03","passed","2026-06-03","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLoginReturnsTokens"
"","3","Should handle multiple concurrent calls correctly","","2026-06-03","passed","2026-06-03","","Transaction and Concurrency Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$TransactionTests","shouldHandleConcurrentCalls"
"","2","Should register a new user and generate verification code","","2026-06-03","passed","2026-06-03","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testRegisterGeneratesVerificationCode"
"","4","Should generate and save verification code for new user","","2026-06-03","passed","2026-06-03","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testGenerateAndSaveCreatesVerification"
"","2","Should throw exception when countByCreatedAtAfter fails","","2026-06-03","passed","2026-06-03","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenCountByCreatedAtAfterFails"
"","384","Should return forbidden when authenticated user has wrong role","","2026-06-03","passed","2026-06-03","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnForbiddenForWrongRole"
"","3","Should handle maximum limits for top cities and interests","","2026-06-03","passed","2026-06-03","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldHandleMaximumLimits"
"","13","Should return 403 when no access to send message","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageAccessDenied"
"","16","Should return 404 when blocking non-existent user","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserNotFound"
"","3","Should rotate refresh token successfully","","2026-06-03","passed","2026-06-03","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateCreatesNewToken"
"","14","Should return 400 when lastName is missing","","2026-06-03","passed","2026-06-03","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutLastName"
"","1","savedInterestsCompareById()","","2026-06-03","passed","2026-06-03","","com.luxus.tinterest.entity.InterestTests","com.luxus.tinterest.entity.InterestTests","savedInterestsCompareById"
"","3","Should throw invalid credentials on login failure","","2026-06-03","passed","2026-06-03","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLoginThrowsInvalidCredentials"
"","14","Should return 404 when user not found","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetRecommendationUserNotFound"
"","12","Should return empty list when user has no chats","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsEmpty"
"","14","Should return 401 when retrieving recommendation without authentication","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetRecommendationWithoutAuthentication"
"","3","Should resend verification code when the user exists and is not verified","","2026-06-03","passed","2026-06-03","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testResendCodeReturnsCode"
"","2","Should handle negative counts from repository","","2026-06-03","passed","2026-06-03","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldHandleNegativeCounts"
"","12","Should return 400 when verification code is invalid","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyWithInvalidCode"
"","26","Should return 400 when city is missing","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileWithoutName"
"","3","Should throw refresh token expired","","2026-06-03","passed","2026-06-03","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateThrowsWhenExpired"
"","16","Should return 400 when password is too short","","2026-06-03","passed","2026-06-03","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithShortPassword"
"","9","Should successfully unblock user who is already blocked","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockBlockedUser"
"","2","Should correctly calculate time periods for registration dynamics","","2026-06-03","passed","2026-06-03","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldCorrectlyCalculateTimePeriods"
"","59","Should return 401 when accessing admin statistics without authorization","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestWithoutAuthorization"
"","4","Should create match and chat when swipe is mutual like","","2026-06-03","passed","2026-06-03","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testSwipeCreatesMatchWhenMutualLike"
"","15","Should return 400 when reaction is missing","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeWithoutReactionType"
"","14","Should return 404 when chat not found for message send","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageChatNotFound"
"","18","Should return 400 when email format is invalid","","2026-06-03","passed","2026-06-03","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithInvalidEmail"
"","11","Should return 401 when swiping without authentication","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeWithoutAuthentication"
"","11","Should successfully resend verification code","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testSuccessfulEmailResend"
"","11","Should return 401 when credentials are invalid","","2026-06-03","passed","2026-06-03","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLoginWithInvalidCredentials"
"","5","Should handle both genders with equal distribution","","2026-06-03","passed","2026-06-03","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleEqualGenderDistribution"
"","17","Should return 400 when message content is empty","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageEmptyContent"
"","2","Should throw exception when matchRepository.count() fails","","2026-06-03","passed","2026-06-03","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenMatchCountFails"
